,contribution,liveStatus,nickname,rank,uid,roomId,type,create_time
5924,1234,9.0,慕雪_SKY,29,124571346,1349484.0,hour,2020-02-17 14:58:03
5925,1231,9.0,女帝_Ria,30,80822867,1579862.0,hour,2020-02-17 14:58:03
5926,1207,9.0,礼九丶,31,124974943,767017.0,hour,2020-02-17 14:58:04
5927,1140,9.0,陈臻臻,32,91021548,306721.0,hour,2020-02-17 14:58:04
5928,1113,9.0,Sg_戚堇糖,33,125387587,780527.0,hour,2020-02-17 14:58:04
5929,1110,5.0,94_06_28,34,199862553,1687181.0,hour,2020-02-17 14:58:04
5930,1096,9.0,巍子_DK,35,32478352,1394151.0,hour,2020-02-17 14:58:04
5931,1012,9.0,亓耳_控心biu,36,190448635,1817987.0,hour,2020-02-17 14:58:04
5932,990,9.0,林倾尔_天晴娱乐,37,88009918,11280.0,hour,2020-02-17 14:58:04
5933,954,9.0,文泉vip_唬头Bng,38,132929641,1713280.0,hour,2020-02-17 14:58:04
5934,936,9.0,狐仙er_珛ice,39,194131831,1553317.0,hour,2020-02-17 14:58:04
5935,892,9.0,毁音人_浮歌,40,216470552,1801691.0,hour,2020-02-17 14:58:04
5936,834,5.0,江亦涌_行人江山,41,84610955,889595.0,hour,2020-02-17 14:58:05
5937,822,9.0,NJ语瞳,42,29668435,173.0,hour,2020-02-17 14:58:05
5938,784,9.0,音乐的滑坡丶耳朵,43,185949094,1500430.0,hour,2020-02-17 14:58:05
5939,780,9.0,余温_素音,44,189396815,1494786.0,hour,2020-02-17 14:58:05
5940,747,9.0,卤蛋壳,45,86840773,914727.0,hour,2020-02-17 14:58:05
5941,741,9.0,肉沫儿丶,46,109216770,483383.0,hour,2020-02-17 14:58:05
5942,572,9.0,松SONG_素音,47,175183355,1216368.0,hour,2020-02-17 14:58:05
5943,569,5.0,七呢呢,48,166788996,1120509.0,hour,2020-02-17 14:58:05
5944,567,5.0,领域_九星,49,99966086,269687.0,hour,2020-02-17 14:58:06
5945,559,9.0,Leo_光年,50,143645942,938978.0,hour,2020-02-17 14:58:06
5946,11751,9.0,苏妃,1,157269668,1023237.0,hour,2020-02-17 15:58:00
5947,7213,9.0,CV遥远_唬头Bng老王,2,133411681,861705.0,hour,2020-02-17 15:58:00
5948,5464,9.0,倾梦_九星,3,57158679,890305.0,hour,2020-02-17 15:58:00
5949,5341,9.0,鹿苑_阳芷的时光,4,2422298,11691.0,hour,2020-02-17 15:58:00
5950,5077,9.0,金艺勋,5,144442901,965477.0,hour,2020-02-17 15:58:00
5951,4308,9.0,林哥哥_巅峰娱乐,6,72354618,972863.0,hour,2020-02-17 15:58:00
5952,4239,9.0,开心主播YOYO,7,39656361,12801.0,hour,2020-02-17 15:58:00
5953,3136,9.0,清澈_唬头Bng,8,39745073,488311.0,hour,2020-02-17 15:58:00
5954,3072,9.0,大狐狸_素音,9,178335753,1352197.0,hour,2020-02-17 15:58:01
5955,2551,9.0,周眠_,10,38682334,1073218.0,hour,2020-02-17 15:58:01
5956,2450,9.0,鹿苑_慕清SonderA,11,158622751,1704651.0,hour,2020-02-17 15:58:01
5957,2378,9.0,忆灬悠悠_Ria,12,191007518,1514868.0,hour,2020-02-17 15:58:01
5958,2306,9.0,忆哥哥_轻语,13,103274149,842772.0,hour,2020-02-17 15:58:01
5959,2285,1.0,戴老板_JLsound,14,182580662,1425101.0,hour,2020-02-17 15:58:01
5960,2145,9.0,炎洋_九星,15,156336823,1011614.0,hour,2020-02-17 15:58:01
5961,1995,9.0,潇昔,16,110663531,489519.0,hour,2020-02-17 15:58:01
5962,1983,9.0,魔都的猪_Muse,17,174337723,1523449.0,hour,2020-02-17 15:58:01
5963,1737,9.0,浅言成语,18,9413616,1122220.0,hour,2020-02-17 15:58:02
5964,1726,9.0,Star_黄泥,19,83655254,380112.0,hour,2020-02-17 15:58:02
5965,1721,9.0,R_______,20,144564572,1066191.0,hour,2020-02-17 15:58:02
5966,1570,9.0,阿西_,21,125710750,781578.0,hour,2020-02-17 15:58:02
5967,1378,9.0,毁音人_浮歌,22,216470552,1801691.0,hour,2020-02-17 15:58:02
5968,1357,9.0,芸飞飞_九星,23,1184976,9975.0,hour,2020-02-17 15:58:02
5969,1338,9.0,俞三宝_星火,24,115449392,1548802.0,hour,2020-02-17 15:58:02
5970,1273,9.0,阿曦_RcH,25,117031569,1424725.0,hour,2020-02-17 15:58:02
5971,1211,9.0,Leo_光年,26,143645942,938978.0,hour,2020-02-17 15:58:02
5972,1145,9.0,Sg_戚堇糖,27,125387587,780527.0,hour,2020-02-17 15:58:03
5973,1133,9.0,魔王洛_唬头Bng,28,184234286,1439123.0,hour,2020-02-17 15:58:03
5974,1045,9.0,风染染_ssR,29,187340234,1470754.0,hour,2020-02-17 15:58:03
5975,1040,9.0,山竹R,30,144380523,945597.0,hour,2020-02-17 15:58:03
5976,1004,5.0,NJ语瞳,31,29668435,173.0,hour,2020-02-17 15:58:03
5977,967,9.0,安和伊_Mo,32,93520203,1761672.0,hour,2020-02-17 15:58:03
5978,950,9.0,白晓夏,33,160745450,1398744.0,hour,2020-02-17 15:58:03
5979,848,9.0,野歌_三月三,34,200198257,1630642.0,hour,2020-02-17 15:58:03
5980,756,9.0,我是懒虫我怕谁,35,185223862,1454682.0,hour,2020-02-17 15:58:03
5981,740,5.0,Killer4nia,36,188817402,1725998.0,hour,2020-02-17 15:58:04
5982,721,9.0,Sayde_心跳,37,160501835,1360227.0,hour,2020-02-17 15:58:04
5983,681,9.0,辰臣_领秀,38,47395392,1349209.0,hour,2020-02-17 15:58:04
5984,672,9.0,大只_轻语,39,119487075,1503824.0,hour,2020-02-17 15:58:04
5985,665,5.0,文泉vip_唬头Bng,40,132929641,1713280.0,hour,2020-02-17 15:58:04
5986,664,9.0,清林_轻语,41,144540012,954724.0,hour,2020-02-17 15:58:04
5987,663,9.0,西门_九星,42,61768918,224768.0,hour,2020-02-17 15:58:04
5988,644,9.0,确实走错了,43,207130772,1703495.0,hour,2020-02-17 15:58:04
5989,626,9.0,小关_ssR,44,143189056,934639.0,hour,2020-02-17 15:58:04
5990,621,9.0,CEO丶蘭蘭_小女子,45,126539299,887017.0,hour,2020-02-17 15:58:05
5991,607,9.0,鹿苑_哼哈二将,46,185279141,1451593.0,hour,2020-02-17 15:58:05
5992,584,5.0,雪児___,47,182018025,1403406.0,hour,2020-02-17 15:58:05
5993,580,1.0,NJ尘埃_领秀,48,189274242,1498959.0,hour,2020-02-17 15:58:05
5994,580,9.0,莫痞子,49,100773091,274460.0,hour,2020-02-17 15:58:05
5995,539,9.0,王小二___,50,134046533,865337.0,hour,2020-02-17 15:58:05
5996,7713,9.0,肉沫儿丶,1,109216770,483383.0,hour,2020-02-17 16:58:00
5997,7419,9.0,呦呦_麋鹿,2,210064843,1725163.0,hour,2020-02-17 16:58:00
5998,5884,9.0,鹿苑_晓提莫,3,90620892,734310.0,hour,2020-02-17 16:58:00
5999,5136,9.0,阿西_,4,125710750,781578.0,hour,2020-02-17 16:58:00
6000,4690,9.0,白薇薇_嘉祺,5,30282165,1384231.0,hour,2020-02-17 16:58:00
6001,4363,9.0,魔王洛_唬头Bng,6,184234286,1439123.0,hour,2020-02-17 16:58:00
6002,4247,9.0,李Lee_九星,7,173520930,1196373.0,hour,2020-02-17 16:58:00
6003,4151,9.0,苏妃,8,157269668,1023237.0,hour,2020-02-17 16:58:00
6004,4147,9.0,清澈_唬头Bng,9,39745073,488311.0,hour,2020-02-17 16:58:01
6005,3901,9.0,油饼_Aile,10,94726262,25948.0,hour,2020-02-17 16:58:01
6006,3853,9.0,林一可_九星,11,120931952,1401969.0,hour,2020-02-17 16:58:01
6007,3815,9.0,眠眠_九星,12,182252568,1497351.0,hour,2020-02-17 16:58:01
6008,3268,1.0,金艺勋,13,144442901,965477.0,hour,2020-02-17 16:58:01
6009,3238,9.0,鹿苑_慕清SonderA,14,158622751,1704651.0,hour,2020-02-17 16:58:01
6010,2930,9.0,星光_烟灰蜜,15,94069217,193899.0,hour,2020-02-17 16:58:01
6011,2858,9.0,天宇_Mensa,16,213182563,1754361.0,hour,2020-02-17 16:58:01
6012,2196,9.0,Leo_橙欣,17,178212597,1351170.0,hour,2020-02-17 16:58:01
6013,2049,9.0,三条_ME,18,90988327,25116.0,hour,2020-02-17 16:58:02
6014,1924,9.0,忆哥哥_轻语,19,103274149,842772.0,hour,2020-02-17 16:58:02
6015,1811,9.0,杠上花_ME,20,107184238,398415.0,hour,2020-02-17 16:58:02
6016,1683,9.0,希夕_ayw,21,192827625,1534073.0,hour,2020-02-17 16:58:02
6017,1580,9.0,兔子溪_2020,22,101339949,1428498.0,hour,2020-02-17 16:58:02
6018,1489,9.0,一颗小美豆_SoMo,23,148236103,980774.0,hour,2020-02-17 16:58:02
6019,1483,9.0,Hi_流星,24,108351867,424913.0,hour,2020-02-17 16:58:02
6020,1445,9.0,李白_ME,25,93559420,1552852.0,hour,2020-02-17 16:58:02
6021,1372,9.0,何小欢_唬头Bng,26,200007932,1705190.0,hour,2020-02-17 16:58:02
6022,1326,9.0,岁取千千,27,216370187,1818595.0,hour,2020-02-17 16:58:02
6023,1197,9.0,小哼哈_WIN,28,172719379,1666973.0,hour,2020-02-17 16:58:03
6024,1149,9.0,男盆友_Knight,29,206589253,1699174.0,hour,2020-02-17 16:58:03
6025,1111,1.0,大狐狸_素音,30,178335753,1352197.0,hour,2020-02-17 16:58:03
6026,1100,9.0,JL爍_JLsound,31,141746453,925747.0,hour,2020-02-17 16:58:03
6027,1047,1.0,小可吖_WIN,32,102055214,1195403.0,hour,2020-02-17 16:58:03
6028,1045,9.0,风染染_ssR,33,187340234,1470754.0,hour,2020-02-17 16:58:03
6029,1045,9.0,鹿苑_哼哈二将,34,185279141,1451593.0,hour,2020-02-17 16:58:03
6030,1017,9.0,辣条儿_九星运营,35,78231018,307405.0,hour,2020-02-17 16:58:03
6031,943,5.0,孟漫漫_,36,146484338,1224219.0,hour,2020-02-17 16:58:04
6032,939,9.0,梦颖_Koln,37,175910415,1226021.0,hour,2020-02-17 16:58:04
6033,910,9.0,林哥哥_巅峰娱乐,38,72354618,972863.0,hour,2020-02-17 16:58:04
6034,870,1.0,西门_九星,39,61768918,224768.0,hour,2020-02-17 16:58:04
6035,867,1.0,气泡QwQ,40,104987211,1016715.0,hour,2020-02-17 16:58:04
6036,857,9.0,鹿苑_阳芷的时光,41,2422298,11691.0,hour,2020-02-17 16:58:04
6037,806,1.0,十里__Ria,42,205526144,1706151.0,hour,2020-02-17 16:58:04
6038,774,9.0,李三一_SK,43,176328507,1625127.0,hour,2020-02-17 16:58:04
6039,772,9.0,CEO丶蘭蘭_小女子,44,126539299,887017.0,hour,2020-02-17 16:58:04
6040,758,9.0,一個嫣然,45,104630982,1566766.0,hour,2020-02-17 16:58:04
6041,738,9.0,大城城_,46,165350736,1137054.0,hour,2020-02-17 16:58:05
6042,715,9.0,潇昔,47,110663531,489519.0,hour,2020-02-17 16:58:05
6043,712,9.0,剧舞吧狐宴,48,30447931,14550.0,hour,2020-02-17 16:58:05
6044,701,9.0,顾轻舟_Koln,49,102262716,1502680.0,hour,2020-02-17 16:58:05
6045,694,9.0,赵铭宇,50,109036253,654921.0,hour,2020-02-17 16:58:05
6046,7517,9.0,鹿苑_阳芷的时光,1,2422298,11691.0,hour,2020-02-17 17:58:00
6047,6598,9.0,阿西_,2,125710750,781578.0,hour,2020-02-17 17:58:00
6048,5873,9.0,南瓜楠少,3,8718516,42677.0,hour,2020-02-17 17:58:00
6049,5630,9.0,肉沫儿丶,4,109216770,483383.0,hour,2020-02-17 17:58:00
6050,4189,9.0,呐呐呐呐呐呐,5,64093758,1730396.0,hour,2020-02-17 17:58:00
6051,4040,9.0,剧舞吧梨涡_九星,6,17773395,60060.0,hour,2020-02-17 17:58:00
6052,3143,1.0,一個嫣然,7,104630982,1566766.0,hour,2020-02-17 17:58:00
6053,3110,9.0,安哲_,8,61555170,863809.0,hour,2020-02-17 17:58:00
6054,2842,9.0,三条_ME,9,90988327,25116.0,hour,2020-02-17 17:58:00
6055,2783,9.0,Leo_光年,10,143645942,938978.0,hour,2020-02-17 17:58:01
6056,2738,5.0,Star_黄泥,11,83655254,380112.0,hour,2020-02-17 17:58:01
6057,2412,9.0,朶小朶_TNT,12,160969093,1473269.0,hour,2020-02-17 17:58:01
6058,2253,9.0,__苏染,13,106827430,390959.0,hour,2020-02-17 17:58:01
6059,2236,9.0,佟彤_九星,14,75488727,19354.0,hour,2020-02-17 17:58:01
6060,2225,9.0,猫大人_九星,15,89829937,16008.0,hour,2020-02-17 17:58:01
6061,2157,9.0,冷潼学姐,16,121506620,751833.0,hour,2020-02-17 17:58:01
6062,2148,9.0,安和伊_Mo,17,93520203,1761672.0,hour,2020-02-17 17:58:01
6063,2025,9.0,五八_瑾Show,18,211603846,1738872.0,hour,2020-02-17 17:58:01
6064,1979,9.0,Amy_sweet,19,133851155,1666827.0,hour,2020-02-17 17:58:02
6065,1880,9.0,兔子溪_2020,20,101339949,1428498.0,hour,2020-02-17 17:58:02
6066,1778,9.0,Zmy赵羞涩_唬头Bng,21,26514665,69978.0,hour,2020-02-17 17:58:02
6067,1732,9.0,鹿苑_哼哈二将,22,185279141,1451593.0,hour,2020-02-17 17:58:02
6068,1606,9.0,___茉小格,23,69494868,974491.0,hour,2020-02-17 17:58:02
6069,1576,9.0,烟小柔_,24,166441282,1116738.0,hour,2020-02-17 17:58:02
6070,1550,9.0,眠眠_九星,25,182252568,1497351.0,hour,2020-02-17 17:58:02
6071,1531,9.0,JL爍_JLsound,26,141746453,925747.0,hour,2020-02-17 17:58:02
6072,1478,9.0,奥玥__三月三,27,123985511,1029997.0,hour,2020-02-17 17:58:03
6073,1329,9.0,朕是窜天猴儿,28,63442553,1550975.0,hour,2020-02-17 17:58:03
6074,1305,9.0,月亮露出了尾巴_,29,167272758,1175814.0,hour,2020-02-17 17:58:03
6075,1226,1.0,Cc丶_,30,118955471,964135.0,hour,2020-02-17 17:58:03
6076,954,9.0,井昕_SoMo,31,170994533,1402526.0,hour,2020-02-17 17:58:03
6077,929,9.0,南风知我意_Koln,32,176692000,1241933.0,hour,2020-02-17 17:58:03
6078,912,9.0,MT_江离,33,63906613,232796.0,hour,2020-02-17 17:58:03
6079,882,9.0,妙不可言丨灬妙儿,34,188079515,1479927.0,hour,2020-02-17 17:58:03
6080,880,9.0,吾本医者_嘉祺,35,86626377,192302.0,hour,2020-02-17 17:58:03
6081,863,9.0,咦_天空之城,36,8232646,1491319.0,hour,2020-02-17 17:58:04
6082,839,9.0,静学姐_三月三,37,114154086,720240.0,hour,2020-02-17 17:58:04
6083,803,9.0,94_06_28,38,199862553,1687181.0,hour,2020-02-17 17:58:04
6084,780,5.0,李三一_SK,39,176328507,1625127.0,hour,2020-02-17 17:58:04
6085,760,9.0,小兔乖乖哒_WIN,40,89360628,13735.0,hour,2020-02-17 17:58:04
6086,757,9.0,竹儿_ayw,41,203309079,1658298.0,hour,2020-02-17 17:58:04
6087,750,9.0,林一可_九星,42,120931952,1401969.0,hour,2020-02-17 17:58:04
6088,695,5.0,康普尘_RcH,43,176745883,1240199.0,hour,2020-02-17 17:58:04
6089,669,9.0,好吃的冰激凌呢,44,107173829,396654.0,hour,2020-02-17 17:58:05
6090,634,9.0,爱夏_领秀,45,201122706,1638592.0,hour,2020-02-17 17:58:05
6091,608,9.0,尚瘾_巅峰娱乐,46,94507683,24411.0,hour,2020-02-17 17:58:05
6092,599,9.0,CV卿歌,47,214009410,1766362.0,hour,2020-02-17 17:58:05
6093,597,1.0,忆哥哥_轻语,48,103274149,842772.0,hour,2020-02-17 17:58:05
6094,566,9.0,盼儿_RcH,49,103433358,307570.0,hour,2020-02-17 17:58:05
6095,548,9.0,赵铭宇,50,109036253,654921.0,hour,2020-02-17 17:58:05
6096,23345,9.0,之贰,1,113660040,1418977.0,hour,2020-02-17 18:58:00
6097,7587,9.0,猫大人_九星,2,89829937,16008.0,hour,2020-02-17 18:58:01
6098,4875,9.0,大路_九星,3,10206094,382777.0,hour,2020-02-17 18:58:02
6099,4636,9.0,Mgc_蛋黄酥酥,4,195570958,1569898.0,hour,2020-02-17 18:58:02
6100,4468,9.0,佟彤_九星,5,75488727,19354.0,hour,2020-02-17 18:58:02
6101,3107,9.0,丨九妹丨,6,186713924,1463209.0,hour,2020-02-17 18:58:02
6102,2530,1.0,Leo_光年,7,143645942,938978.0,hour,2020-02-17 18:58:02
6103,2502,1.0,认知大爆炸_______,8,73856824,982751.0,hour,2020-02-17 18:58:02
6104,2021,1.0,林一可_九星,9,120931952,1401969.0,hour,2020-02-17 18:58:02
6105,1987,9.0,奥玥__三月三,10,123985511,1029997.0,hour,2020-02-17 18:58:02
6106,1911,9.0,林哥哥_巅峰娱乐,11,72354618,972863.0,hour,2020-02-17 18:58:03
6107,1871,9.0,醒醒_SoMo,12,178678340,1357132.0,hour,2020-02-17 18:58:03
6108,1567,5.0,江亦涌_行人江山,13,84610955,889595.0,hour,2020-02-17 18:58:03
6109,1442,9.0,大瑞_三月三,14,82617675,5103.0,hour,2020-02-17 18:58:04
6110,1384,9.0,麦乐蒂白_shk,15,156215290,1011766.0,hour,2020-02-17 18:58:04
6111,1380,1.0,JL爍_JLsound,16,141746453,925747.0,hour,2020-02-17 18:58:04
6112,1347,9.0,赞爷说书,17,94192929,197321.0,hour,2020-02-17 18:58:04
6113,1282,9.0,李Lee_九星,18,173520930,1196373.0,hour,2020-02-17 18:58:04
6114,1168,9.0,情歌王_阿威_,19,139570321,1147900.0,hour,2020-02-17 18:58:05
6115,1106,9.0,麋鹿音,20,51319243,1652146.0,hour,2020-02-17 18:58:05
6116,1105,9.0,苍冰_九星,21,106512935,445808.0,hour,2020-02-17 18:58:05
6117,1101,9.0,石先生_九星,22,48510480,310672.0,hour,2020-02-17 18:58:05
6118,1088,9.0,毒药_金牌段子手,23,196694943,1582890.0,hour,2020-02-17 18:58:05
6119,1034,9.0,特W兔___,24,29068587,18128.0,hour,2020-02-17 18:58:05
6120,1022,9.0,冷潼学姐,25,121506620,751833.0,hour,2020-02-17 18:58:05
6121,947,5.0,铃儿响_叮当,26,201110851,1658557.0,hour,2020-02-17 18:58:05
6122,917,9.0,兔子溪_2020,27,101339949,1428498.0,hour,2020-02-17 18:58:06
6123,861,9.0,李小鱼_唬头Bng,28,185116612,1538867.0,hour,2020-02-17 18:58:06
6124,856,9.0,洪荒少女梦,29,180774061,1382476.0,hour,2020-02-17 18:58:06
6125,784,1.0,之卿_唬头Bng,30,79833774,1642443.0,hour,2020-02-17 18:58:06
6126,775,9.0,Mc顾优i,31,143908167,941405.0,hour,2020-02-17 18:58:06
6127,757,9.0,苏御_SoMo,32,138218940,896385.0,hour,2020-02-17 18:58:06
6128,751,9.0,茗羽哥哥_WIN,33,188554690,1546444.0,hour,2020-02-17 18:58:06
6129,696,9.0,AE拓海_,34,199805789,1631385.0,hour,2020-02-17 18:58:06
6130,657,9.0,Amy_sweet,35,133851155,1666827.0,hour,2020-02-17 18:58:07
6131,654,9.0,鹿苑_陆舟舟,36,185241782,1680008.0,hour,2020-02-17 18:58:07
6132,633,1.0,南瓜楠少,37,8718516,42677.0,hour,2020-02-17 18:58:07
6133,590,9.0,七凉____,38,197403074,1665977.0,hour,2020-02-17 18:58:07
6134,585,9.0,MrR_宠溺,39,163386017,1439099.0,hour,2020-02-17 18:58:07
6135,563,1.0,Muse牧斯_轻语,40,154648228,1016513.0,hour,2020-02-17 18:58:08
6136,557,9.0,阿西_,41,125710750,781578.0,hour,2020-02-17 18:58:08
6137,540,9.0,陌笙的诗意R,42,147660562,999674.0,hour,2020-02-17 18:58:08
6138,526,5.0,剧舞吧梨涡_九星,43,17773395,60060.0,hour,2020-02-17 18:58:08
6139,483,9.0,鹿苑_星冉,44,186887078,1486251.0,hour,2020-02-17 18:58:08
6140,479,9.0,阿痣姑娘,45,98695795,241261.0,hour,2020-02-17 18:58:08
6141,468,9.0,鱿鱼酱_三月三,46,198873698,1621640.0,hour,2020-02-17 18:58:08
6142,458,1.0,__苏染,47,106827430,390959.0,hour,2020-02-17 18:58:08
6143,451,9.0,Star_奉仙儿,48,179734434,1368419.0,hour,2020-02-17 18:58:09
6144,447,9.0,慕蓝_领秀,49,204837709,1734632.0,hour,2020-02-17 18:58:09
6145,435,5.0,叶听风,50,23526237,345.0,hour,2020-02-17 18:58:09
6146,9729,9.0,佟彤_九星,1,75488727,19354.0,hour,2020-02-17 19:58:00
6147,6702,1.0,麦乐蒂白_shk,2,156215290,1011766.0,hour,2020-02-17 19:58:00
6148,5667,9.0,大路_九星,3,10206094,382777.0,hour,2020-02-17 19:58:00
6149,5165,9.0,飘个岛_九星,4,111944640,483068.0,hour,2020-02-17 19:58:00
6150,3857,9.0,阿鹿_SoMa,5,200045376,1630253.0,hour,2020-02-17 19:58:00
6151,3492,9.0,冷潼学姐,6,121506620,751833.0,hour,2020-02-17 19:58:00
6152,2988,9.0,慕哈哈_瑾Show,7,191254415,1557173.0,hour,2020-02-17 19:58:00
6153,2815,9.0,NJ蕊儿,8,198283331,1615266.0,hour,2020-02-17 19:58:00
6154,2756,9.0,逗瓣,9,4416963,114.0,hour,2020-02-17 19:58:00
6155,2517,9.0,百变戏精_花卷子丶1K,10,36371736,241335.0,hour,2020-02-17 19:58:01
6156,2455,9.0,可乐_瑾show,11,117647200,663343.0,hour,2020-02-17 19:58:01
6157,2261,9.0,古稀丶,12,138053255,896466.0,hour,2020-02-17 19:58:01
6158,2240,9.0,弥音_道悠然,13,130332817,1222908.0,hour,2020-02-17 19:58:01
6159,2147,9.0,宛清_三月三,14,174822261,1377124.0,hour,2020-02-17 19:58:01
6160,2139,9.0,Achu_阿超丶,15,182399602,1433095.0,hour,2020-02-17 19:58:01
6161,2107,9.0,SN_恋雪,16,193747844,1547914.0,hour,2020-02-17 19:58:01
6162,1824,9.0,猫大人_九星,17,89829937,16008.0,hour,2020-02-17 19:58:01
6163,1738,9.0,李小鱼_唬头Bng,18,185116612,1538867.0,hour,2020-02-17 19:58:01
6164,1636,9.0,___阿甲,19,89821753,518450.0,hour,2020-02-17 19:58:02
6165,1461,9.0,之贰,20,113660040,1418977.0,hour,2020-02-17 19:58:02
6166,1330,1.0,哎啊_ayw,21,36402293,1554353.0,hour,2020-02-17 19:58:02
6167,1260,9.0,貂蝉宝宝_九星,22,88391613,22071.0,hour,2020-02-17 19:58:02
6168,1253,9.0,情歌王_阿威_,23,139570321,1147900.0,hour,2020-02-17 19:58:02
6169,1214,1.0,子叔_九星,24,116790715,1686839.0,hour,2020-02-17 19:58:02
6170,1189,9.0,陳希_,25,123335833,744772.0,hour,2020-02-17 19:58:02
6171,1163,9.0,DoDo帝嘟___唬头Bng,26,176677832,1563000.0,hour,2020-02-17 19:58:02
6172,1162,9.0,丨九妹丨,27,186713924,1463209.0,hour,2020-02-17 19:58:02
6173,1154,9.0,麋鹿音,28,51319243,1652146.0,hour,2020-02-17 19:58:03
6174,1153,9.0,Star_奉仙儿,29,179734434,1368419.0,hour,2020-02-17 19:58:03
6175,1105,9.0,五八_瑾Show,30,211603846,1738872.0,hour,2020-02-17 19:58:03
6176,1102,1.0,一個小芈儿,31,197047341,1583509.0,hour,2020-02-17 19:58:03
6177,1042,9.0,嗳涩黑豆_唬头Bng,32,102014941,1161772.0,hour,2020-02-17 19:58:03
6178,1009,9.0,李Lee_九星,33,173520930,1196373.0,hour,2020-02-17 19:58:03
6179,911,1.0,三月三__,34,106645715,479659.0,hour,2020-02-17 19:58:03
6180,872,9.0,苍冰_九星,35,106512935,445808.0,hour,2020-02-17 19:58:03
6181,862,9.0,浪月犬_珥声Radio,36,158843980,1404394.0,hour,2020-02-17 19:58:03
6182,858,9.0,吉他社_音伯,37,95238392,26612.0,hour,2020-02-17 19:58:04
6183,853,9.0,洛璃_WIN,38,76539303,18001.0,hour,2020-02-17 19:58:04
6184,835,9.0,何艾青,39,93164124,26251.0,hour,2020-02-17 19:58:04
6185,785,9.0,阿晃我老公,40,97237422,789458.0,hour,2020-02-17 19:58:04
6186,775,9.0,兔子牙_素音,41,184439672,1442208.0,hour,2020-02-17 19:58:04
6187,767,9.0,焱儿__,42,168764816,1141293.0,hour,2020-02-17 19:58:04
6188,762,9.0,那一份自我_,43,132286577,850527.0,hour,2020-02-17 19:58:04
6189,739,9.0,文心__,44,19886464,873694.0,hour,2020-02-17 19:58:04
6190,716,9.0,威尔_专业声音鉴定,45,210720590,1732797.0,hour,2020-02-17 19:58:04
6191,710,9.0,陆胖_JLsound,46,177497010,1348051.0,hour,2020-02-17 19:58:05
6192,688,9.0,文轩_瑾Show,47,150225440,1706413.0,hour,2020-02-17 19:58:05
6193,687,9.0,水瓶座晨宇_星域,48,213261434,1756058.0,hour,2020-02-17 19:58:05
6194,683,9.0,啊洋_揽月,49,177341773,1728585.0,hour,2020-02-17 19:58:05
6195,665,9.0,景晨_行人江山,50,89760366,20703.0,hour,2020-02-17 19:58:05
6196,12742,9.0,夏天学姐,1,205291410,1682990.0,hour,2020-02-17 20:58:00
6197,6134,9.0,掷地有声,2,15568194,366.0,hour,2020-02-17 20:58:00
6198,6086,9.0,陳希_,3,123335833,744772.0,hour,2020-02-17 20:58:00
6199,5303,9.0,小瑾萱_,4,195179102,1568795.0,hour,2020-02-17 20:58:00
6200,5284,9.0,主播炮炮,5,32368004,155.0,hour,2020-02-17 20:58:00
6201,4935,9.0,何艾青,6,93164124,26251.0,hour,2020-02-17 20:58:00
6202,4508,9.0,秋树泳鱼,7,73371613,906468.0,hour,2020-02-17 20:58:00
6203,4007,9.0,弥音_道悠然,8,130332817,1222908.0,hour,2020-02-17 20:58:00
6204,3915,5.0,DoDo帝嘟___唬头Bng,9,176677832,1563000.0,hour,2020-02-17 20:58:00
6205,3792,9.0,倾梦_九星,10,57158679,890305.0,hour,2020-02-17 20:58:01
6206,3768,9.0,洛笙_暖漾,11,130306166,840188.0,hour,2020-02-17 20:58:01
6207,3509,9.0,CV卿歌,12,214009410,1766362.0,hour,2020-02-17 20:58:01
6208,3488,9.0,魔王洛_唬头Bng,13,184234286,1439123.0,hour,2020-02-17 20:58:01
6209,3428,9.0,星雨_SoMo,14,12003597,46797.0,hour,2020-02-17 20:58:01
6210,3293,9.0,JX_达达,15,39752468,720400.0,hour,2020-02-17 20:58:01
6211,3007,9.0,大瑞_三月三,16,82617675,5103.0,hour,2020-02-17 20:58:01
6212,2923,9.0,你的鬼鬼啊_,17,134040795,865312.0,hour,2020-02-17 20:58:01
6213,2919,9.0,蛋蛋卷_三月三,18,114120093,518618.0,hour,2020-02-17 20:58:01
6214,2881,9.0,飘个岛_九星,19,111944640,483068.0,hour,2020-02-17 20:58:02
6215,2831,9.0,Dear_泽樨,20,166426285,1397480.0,hour,2020-02-17 20:58:02
6216,2553,9.0,西索_九星,21,8188289,17929.0,hour,2020-02-17 20:58:02
6217,2427,9.0,三叁,22,91318927,18523.0,hour,2020-02-17 20:58:02
6218,2413,9.0,忘川_麋鹿,23,176887633,1728611.0,hour,2020-02-17 20:58:02
6219,2378,9.0,DjBoy顾纤尘_ayw,24,100344668,1628079.0,hour,2020-02-17 20:58:02
